logP,qed,mw,token_0,token_1,token_2,token_3,token_4,token_5,token_6,token_7,token_8,token_9,token_10,token_11,token_12,token_13,token_14,token_15,token_16,token_17,token_18,token_19,token_20,token_21,token_22,token_23,token_24,token_25,token_26,token_27,token_28,token_29,token_30
1.274,0.524,1.578,00000,10110,10000,00111,10101,01000,10000,01000,10000,00111,10000,00111,10000,00111,11001,00101,10101,11001,01000,11001,00110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.177,0.748,1.215,00000,10101,10000,01000,10000,01110,10000,10101,00111,10000,00111,10000,00111,10000,11001,00101,01000,11001,10110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.771,2.394,1.873,00000,10000,10000,10000,01110,11000,10000,10000,00111,10000,00111,10000,00101,11010,00111,11001,00101,10110,10000,10110,11001,00101,10101,10000,11100,11101,11101,11101,11101,11101,11101
1.497,1.197,1.216,00000,10000,10000,10000,10101,00111,01110,00110,10000,00111,10000,00111,10000,00111,11001,00101,10101,11001,10110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.685,1.646,1.664,00000,10101,10000,01000,10000,01110,00101,10000,10000,10000,11001,11001,10000,10000,10000,00111,11011,10000,01011,01110,11001,10101,11100,11101,11101,11101,11101,11101,11101,11101,11101
1.355,1.197,1.733,00000,10000,10000,00111,01110,01000,10101,10000,00101,10000,01001,10000,10000,10000,11001,11001,10000,10000,10000,00101,10000,01001,10110,11100,11101,11101,11101,11101,11101,11101,11101
1.954,1.72,1.314,00000,10000,10000,01110,10000,10000,10101,10000,10000,00111,10000,00111,10000,01110,10000,10010,00111,11001,00001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.365,1.346,1.468,00000,10000,10101,10000,10000,10000,01110,00010,10110,10000,00111,10000,00111,10101,00111,11001,00101,10000,11001,10101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
0.853,0.748,1.062,00000,10000,11011,10000,10000,10000,01110,10000,10101,10000,00101,10000,01001,10110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.147,2.02,2.11,00000,10110,00111,01110,10000,10110,10000,10000,11011,10000,01110,00010,10000,01000,10000,00111,10000,00111,11001,00101,10110,01000,11001,10101,11100,11101,11101,11101,11101,11101,11101
2.624,1.72,1.468,00000,10000,10000,01110,10000,10000,10000,00111,10000,00111,10000,01110,00101,10000,01110,10000,10000,10000,00111,11001,00110,10110,11100,11101,11101,11101,11101,11101,11101,11101,11101
2.218,1.646,2.155,00000,10110,10000,10000,00111,01110,10000,10110,10000,01110,10000,10001,00111,10000,01110,10000,10001,00111,11001,00110,10001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.035,1.197,0.922,00000,10000,10101,01110,10000,10000,10000,10000,10000,00111,10101,00111,10100,11001,01110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.289,1.496,1.649,00000,10000,00111,01110,00111,10101,10000,00101,10000,01001,10000,00111,10000,00111,10000,00111,11001,00101,10000,00101,10000,01001,10110,11100,11101,11101,11101,11101,11101,11101,11101
1.705,0.598,1.761,00000,10110,10000,01000,10000,01000,10000,00111,11001,00101,10000,10000,00111,10000,00111,10000,00111,11001,00101,10101,11001,00010,11100,11101,11101,11101,11101,11101,11101,11101,11101
1.365,0.449,0.741,00000,10000,10000,10000,10000,10000,10101,00111,01110,10000,10101,10000,11001,00001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
0.731,1.047,2.264,00000,10000,10000,01110,10000,10000,10000,10000,10000,00101,10000,01001,10101,01110,00010,10110,11011,01110,10000,10000,00101,10000,01001,01001,10000,11001,10110,01001,11100,11101,11101
1.873,1.421,1.425,00000,10101,10000,10000,00111,10000,00111,01110,00110,10000,01110,10000,10010,01110,10000,10010,10010,10000,00111,11001,00010,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.04,0.673,1.272,00000,10101,10000,01000,10000,01110,10000,10101,00111,10000,00101,11010,01000,11001,00001,10000,10000,10000,10000,11001,00001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.553,1.571,1.962,00000,10001,10000,01000,10110,10000,01110,01000,10000,10000,10101,10000,10000,10000,11001,00101,10000,10000,11001,00101,01000,11001,01000,11100,11101,11101,11101,11101,11101,11101,11101
1.157,0.972,1.537,00000,10000,00111,01110,00011,10101,10000,00101,10000,01001,10000,10000,10000,11001,11001,01110,10000,10000,10000,10000,00101,10000,01001,10110,11100,11101,11101,11101,11101,11101,11101
1.533,2.02,1.873,00000,10101,11011,00101,10000,01001,00101,10000,01001,10000,00111,10000,00111,10000,00111,10000,00111,10000,00111,11001,00010,11001,00101,11100,11101,11101,11101,11101,11101,11101,11101
1.177,1.571,1.635,00000,10000,00111,10000,00111,10000,00101,11010,00111,11001,00101,10110,10000,01110,01111,10000,01000,10000,10000,10101,11001,01110,10110,11001,10110,11100,11101,11101,11101,11101,11101
1.863,0.972,1.356,00000,10000,01000,10000,10000,10000,00111,11001,00101,10100,10000,00111,10000,00111,10000,00111,11001,00110,11001,00101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.487,0.449,1.158,00000,10000,10101,01110,11010,10000,10000,10001,10000,10000,10001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.533,1.72,2.129,00000,10110,00111,10101,10000,00111,10000,01110,10000,10001,00111,10000,00111,11001,00001,10000,11001,00010,10110,10000,10000,10110,11001,01110,11100,11101,11101,11101,11101,11101,11101
1.487,1.72,1.844,00000,10000,10000,00111,01110,00111,10101,10000,00101,10000,01001,10000,00111,10000,00111,10000,00111,11001,00101,10000,00101,10000,01001,10110,11100,11101,11101,11101,11101,11101,11101
1.761,1.945,1.859,00000,10000,10000,01110,10000,10000,10101,10000,10000,10000,01110,00010,10110,10000,00111,10000,00111,10101,00111,11001,00101,10000,11001,10101,11100,11101,11101,11101,11101,11101,11101
0.858,0.748,1.551,00000,10000,10000,10000,01110,11001,10000,10000,10000,00101,10000,01001,10101,10000,00101,10000,01001,10101,10000,11001,00010,01001,11100,11101,11101,11101,11101,11101,11101,11101,11101
1.888,1.496,1.482,00000,10000,10000,10000,10101,10000,10000,00111,10000,00111,01110,11001,10110,10000,10000,00111,11001,01111,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.457,0.823,1.216,00000,10000,10000,10000,10000,00111,10000,00111,10000,00111,11001,00101,10000,01110,10000,10101,01000,11001,10110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.822,1.945,1.412,00000,10000,10000,01110,10000,10000,10101,10000,10000,00111,10000,00111,10000,01110,11001,10000,00100,00111,11001,01111,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.665,1.945,1.803,00000,10000,10110,10000,00111,10000,00111,10000,00111,10101,01110,00001,10000,11001,01110,00111,11001,00110,10000,10000,10101,10000,11001,01111,11100,11101,11101,11101,11101,11101,11101
2.639,1.197,1.566,00000,10000,10000,00111,10000,01110,00101,10000,01110,10000,10000,10000,01000,10000,00111,10000,00111,10000,00111,11001,01000,11001,00101,11100,11101,11101,11101,11101,11101,11101,11101
1.893,1.646,1.403,00000,10000,10101,10000,10000,00111,10000,01110,10000,10010,00111,10000,01110,10000,10001,00111,11001,01111,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
2.02,1.496,1.437,00000,10101,10000,10000,00111,10000,00111,01110,10000,10001,10000,00111,11001,00001,10001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.822,1.421,1.152,00000,10000,10101,10000,10000,00111,10000,00111,01110,10000,10001,10000,00111,11001,00001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.228,1.87,1.677,00000,10000,10000,01110,00111,10101,10000,00101,10000,01001,10000,00111,10000,00111,10000,00111,11001,00101,10000,00101,10000,01001,10110,11100,11101,11101,11101,11101,11101,11101,11101
2.538,2.618,2.297,00000,10000,10000,10101,10000,10000,00111,10000,00111,01110,10000,10001,10000,01110,00110,10000,01110,10000,10010,01110,10000,10010,10010,00111,11001,10110,11100,11101,11101,11101,11101
1.421,0.524,0.852,00000,10110,10000,01000,10100,10000,00111,10000,00111,10000,00111,11001,00110,11001,00101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
2.091,2.02,1.599,00000,10000,10000,10101,10000,10000,00111,10000,01110,10000,10010,00111,10000,01110,10000,10001,00111,11001,01111,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
2.147,1.571,1.747,00000,10101,10000,00111,10000,00101,10101,01000,10000,00111,10000,00111,10000,00111,11001,00010,11001,00101,10000,10000,10000,10000,11001,01000,11100,11101,11101,11101,11101,11101,11101
1.578,1.272,0.867,00000,10101,10000,10000,10000,10000,00111,10000,00111,10000,00111,11001,00101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
0.919,1.346,1.886,00000,10000,10000,10000,10000,10000,01000,10000,10000,00101,10000,01001,10100,10100,10000,00101,10000,01001,10000,01011,01111,10100,11001,10110,11100,11101,11101,11101,11101,11101,11101
1.959,1.795,1.804,00000,10000,10000,01110,10000,10000,01110,10000,10000,10000,00111,10000,00111,01110,01111,10000,01000,10000,10000,10101,11001,01110,10000,00111,11001,10110,11100,11101,11101,11101,11101
1.375,1.72,1.915,00000,10000,10110,10000,00111,10000,01110,00001,10000,10000,01110,10000,10000,10101,00111,01110,11001,10110,10000,10000,00111,11001,10101,10101,11100,11101,11101,11101,11101,11101,11101
1.431,0.673,1.774,00000,10000,10000,10101,01000,10000,01000,10000,00111,10000,00111,10000,00111,11001,00101,10101,11001,00110,10000,01011,01000,10110,11100,11101,11101,11101,11101,11101,11101,11101,11101
1.715,0.898,1.314,00000,10000,00111,10000,01110,01110,10000,10000,10000,10000,10000,11001,00001,10000,10000,01110,10000,10101,01001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.781,2.244,1.831,00000,10000,10101,01110,10000,10000,10000,10000,10000,00111,10100,10000,00111,10000,00111,01110,10000,10110,10000,00111,11001,00010,11001,00001,11100,11101,11101,11101,11101,11101,11101
2.416,1.646,1.74,00000,10000,10000,10000,10000,10101,10000,10000,00111,10000,00111,10000,01110,10000,10001,00111,11001,00001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
2.187,2.244,1.734,00000,10101,10000,10000,01110,00110,10000,00111,10000,00111,10000,00111,11001,00101,10000,00111,10000,00111,10000,00111,11001,00101,11100,11101,11101,11101,11101,11101,11101,11101,11101
2.274,2.094,2.164,00000,10000,10000,10000,10101,10000,10000,00111,10000,00111,10000,01110,10000,01101,00111,11001,00001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
0.878,1.87,2.208,00000,10000,10000,00101,10000,01001,11011,10000,10000,10000,10000,10101,01110,00001,10000,10000,00101,10000,01001,10110,10000,11001,00110,01001,11100,11101,11101,11101,11101,11101,11101
1.391,1.122,1.103,00000,10000,10110,10000,00111,10000,00111,01110,11001,10000,01001,10000,00111,11001,01111,10110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
2.157,1.421,1.51,00000,10000,10000,10000,10000,10101,10000,10000,00111,10000,00111,10000,01110,10000,10010,00111,11001,00001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
0.944,0.972,1.132,00000,10000,10110,10000,01000,10110,10000,00111,11001,01110,10000,10101,10000,10000,11001,00101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.304,0.972,0.88,00000,10000,10000,00101,10000,01001,10101,10000,00111,10000,01000,10000,00111,11001,00101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.68,1.945,1.949,00000,10000,10000,00111,10000,01110,00110,10110,10000,10000,10000,10101,10000,11001,01110,00111,10101,00111,11001,10101,10001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.543,1.122,1.048,00000,10000,00111,10101,00111,10000,01110,01111,10000,10000,10000,10000,10101,11001,01110,00111,11001,10110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.269,0.524,0.894,00000,10101,10000,00111,10000,00111,10000,00111,11001,00101,10000,00101,10000,01001,10110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.507,1.795,1.873,00000,10000,10000,10000,01000,10110,10000,01110,01000,10000,10000,10101,10000,10000,10000,11001,00101,10000,10000,11001,00101,01000,11001,01000,11100,11101,11101,11101,11101,11101,11101
1.162,0.449,0.964,00000,10000,10000,10101,10000,10000,10101,01110,11001,10000,10000,10000,11001,00001,01001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
0.792,0.224,0.936,00000,10110,10000,01000,10110,10000,00111,11001,01110,10000,10101,10000,10000,11001,00101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
2.228,1.72,1.915,00000,10000,10000,10000,10000,10000,10000,10000,10000,00111,10000,01110,10000,10110,00111,10000,00101,10000,01001,10110,11001,01111,11100,11101,11101,11101,11101,11101,11101,11101,11101
1.594,2.094,1.677,00000,10000,10000,00111,01110,00001,10000,10000,01110,10000,10000,10101,10000,00111,10000,00111,11001,00010,10110,10000,10110,11001,01110,11100,11101,11101,11101,11101,11101,11101,11101
2.746,1.945,2.22,00000,10000,10000,10000,10000,10101,10000,10000,00111,10000,01110,10000,10001,00111,10000,00111,11001,00001,10001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.624,1.496,1.929,00000,10000,10000,00111,01110,00111,10101,10000,00101,10000,01001,10000,10000,10000,10000,10000,10000,11001,00101,10000,00101,10000,01001,10110,11100,11101,11101,11101,11101,11101,11101
0.147,0.598,1.9,00000,10101,10000,01000,10000,01000,10000,00111,11001,00101,10101,00111,10101,11001,01110,10000,10000,01110,10000,10110,10000,10110,11100,11101,11101,11101,11101,11101,11101,11101,11101
1.228,1.047,0.894,00000,10101,10000,10000,10000,00111,10000,00111,01110,10000,10110,10000,00111,11001,00001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.715,0.972,1.244,00000,10000,10101,10000,10000,10000,10000,11001,01110,10000,00111,10000,00111,10101,00111,11001,00101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
0.736,0.598,1.383,00000,10101,10000,00111,10000,00111,10000,01110,00110,11011,01110,10000,10101,00101,10000,01001,01001,00111,11001,00010,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
0.812,0.075,1.523,00000,10000,10101,01110,10000,10000,10101,01000,10000,10100,10000,01000,10000,01011,01110,10000,01110,10000,10101,01001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.0,0.823,0.88,00000,10000,10101,10000,00101,10000,01001,10000,00111,10000,00111,10000,01000,11001,00101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
2.725,0.972,1.762,00000,10000,10000,00111,10000,01110,00110,10000,01110,10000,10000,01110,10000,10000,10000,01000,10000,00111,10000,00111,10000,00111,11001,00111,11001,00101,11100,11101,11101,11101,11101
1.502,1.197,1.216,00000,10000,00111,10000,00111,01110,00110,10000,01000,10000,10000,10000,10101,11001,00101,10000,00111,11001,10101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
2.111,2.618,2.088,00000,10110,10000,01000,10000,00111,01110,01000,10110,10000,00111,10000,00111,01110,10000,10001,10000,00111,11001,00001,10000,01000,11001,00111,11100,11101,11101,11101,11101,11101,11101
1.7,1.795,1.803,00000,10000,10110,10000,00111,10000,00111,10000,10000,00111,01110,00001,10100,10000,11001,00110,01011,01110,10000,10101,10000,10000,11001,01111,11100,11101,11101,11101,11101,11101,11101
1.852,0.15,1.202,00000,10000,00111,00111,10000,10101,10000,10000,00111,10000,00111,10000,00111,11001,00101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
2.517,0.823,2.055,00000,10000,10000,00111,11011,10000,01000,10000,01110,01111,10000,00111,10000,00111,11011,11001,01110,00111,10101,11001,01000,11001,00010,11100,11101,11101,11101,11101,11101,11101,11101
1.167,0.898,1.243,00000,10101,10000,01000,10000,00111,10000,00111,10000,00111,11001,00101,10000,00101,10000,01001,10110,11001,10110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.721,1.421,1.454,00000,10110,10000,00111,10000,00111,10000,01110,00110,10000,10000,10000,10000,10101,10000,11001,00101,00111,11001,10101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.35,0.449,1.929,00000,10000,10000,01110,10000,10000,10101,10000,10000,01110,10000,10110,10000,00111,10000,00111,01110,10000,10110,10000,01110,10000,10110,00111,11001,01111,11100,11101,11101,11101,11101
1.335,1.047,1.104,00000,10000,00111,11011,10000,01110,01111,10000,01000,10000,10000,10101,11001,01110,00111,11001,00010,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
0.614,1.346,1.495,00000,10110,10000,10000,10110,10000,10100,10000,01000,10000,01000,10000,01000,10000,01011,00110,11001,01110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.528,2.02,1.802,00000,10110,10000,01000,10000,00111,01110,00010,10000,10000,00111,10000,00111,10000,00111,11001,00101,10000,01110,10000,10110,01000,11001,00111,11100,11101,11101,11101,11101,11101,11101
1.67,2.319,1.831,00000,10000,10000,00111,10000,00111,10000,00111,11001,00101,10110,10000,01110,10000,10000,10000,01000,10000,10000,10101,11001,01110,11100,11101,11101,11101,11101,11101,11101,11101,11101
1.228,1.197,1.705,00000,10000,10000,00111,01110,00011,10101,10000,00101,10000,01001,10000,10000,10000,11001,11001,10000,10000,11001,11001,10000,00101,10000,01001,10110,11100,11101,11101,11101,11101,11101
1.995,1.346,1.65,00000,10000,10000,00111,10110,10000,01110,01000,10000,10000,10101,10000,10000,10000,11001,00101,10000,10000,11001,00101,00111,11001,01000,11100,11101,11101,11101,11101,11101,11101,11101
1.396,0.15,1.705,00000,10000,10000,00111,10000,00111,10000,00101,10000,01001,10101,10000,00101,11001,00111,10000,10000,00101,10000,01001,10110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.67,1.646,1.664,00000,10000,11011,10000,00111,10000,00111,10000,00111,11001,00101,10000,01000,10000,10000,10101,11001,01110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.934,2.319,1.802,00000,10000,10000,00111,10000,00111,01110,10110,10110,10000,00111,10101,00111,10101,00111,11001,00101,10110,10000,00111,11001,00111,11100,11101,11101,11101,11101,11101,11101,11101,11101
1.294,0.075,0.755,00000,10000,10000,10101,10000,10000,10000,10000,10000,11001,00101,01001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.578,1.421,1.215,00000,10110,10000,00111,10000,00111,01110,01111,10101,10000,00111,10101,00111,11001,01110,10000,00111,11001,10110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.832,0.598,1.72,00000,10110,00111,01110,00110,10101,10000,10000,10000,10000,10000,11001,00101,10101,10000,10000,10000,10000,10000,11001,00101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.639,0.449,1.732,00000,10110,00111,10000,00111,10101,10000,01110,01000,10000,01000,10000,00111,10000,00111,10000,00111,11001,00101,11001,00010,01000,11001,01000,11100,11101,11101,11101,11101,11101,11101
2.02,1.646,1.468,00000,10000,10000,01110,10000,10000,10000,00111,10000,00111,01110,00101,10000,00111,11001,00101,10110,10000,10000,10110,11001,01111,11100,11101,11101,11101,11101,11101,11101,11101,11101
2.401,2.394,2.012,00000,10000,10000,01110,10000,10000,10101,10000,10000,00111,10000,00111,10000,01110,00110,10000,01110,10000,10010,01110,10000,10010,10010,00111,11001,00010,11100,11101,11101,11101,11101
1.878,2.02,1.773,00000,10000,10101,10000,10000,00111,10000,00111,01110,10000,01101,10000,00111,11001,00001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.477,1.421,1.929,00000,10000,10000,00111,01111,11001,10000,10101,10000,00101,10000,01001,10000,10000,01110,10000,10000,10000,11001,11010,01110,10000,10000,10000,10000,00101,10000,01001,10110,11100,11101
1.918,1.346,2.026,00000,10110,00111,01110,10000,10110,10000,00111,10101,10000,00101,11010,01000,11001,01110,11011,10000,00111,10000,00111,10000,00111,11001,00101,11001,00010,11100,11101,11101,11101,11101
1.157,0.898,1.369,00000,10000,10000,00111,01110,10110,10101,10000,00101,10000,01001,10000,01110,10000,10000,10000,10000,00101,10000,01001,10110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.822,1.72,2.004,00000,10101,00011,10000,00111,10000,01110,00110,10000,00111,10000,01000,10000,00111,11001,00101,01000,10101,00111,11001,10101,10001,11100,11101,11101,11101,11101,11101,11101,11101,11101
1.284,1.496,1.704,00000,10000,10000,00111,01110,01000,10101,10000,00101,10000,01001,10000,00111,10000,00111,10110,11001,01110,10000,00101,10000,01001,10110,11100,11101,11101,11101,11101,11101,11101,11101
1.355,1.496,1.481,00000,10000,10000,01000,10110,10000,01110,10101,10000,00111,10000,10000,01110,10000,10000,10101,10000,11001,00001,01000,11001,10101,11100,11101,11101,11101,11101,11101,11101,11101,11101
1.167,1.571,1.635,00000,10000,00111,10000,00111,01110,10101,10000,00111,11001,00101,10000,01000,10000,10000,10101,11001,01110,10110,10000,10110,11001,10101,11100,11101,11101,11101,11101,11101,11101,11101
2.472,2.094,2.36,00000,10000,10000,10000,10000,10101,10000,10000,00111,10000,00111,10000,01110,10000,01101,00111,11001,00001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.934,2.319,1.802,00000,10000,10000,00111,10000,00111,10000,01110,10110,10110,10000,00111,10101,00111,10101,00111,11001,00101,10110,00111,11001,00111,11100,11101,11101,11101,11101,11101,11101,11101,11101
1.726,1.421,1.775,00000,10000,10101,10000,00111,01110,10110,10000,00111,10000,00111,10000,00111,11001,00101,11001,00110,10000,10000,10101,10000,10000,11001,01000,11100,11101,11101,11101,11101,11101,11101
1.99,1.047,1.566,00000,10000,00111,00111,10000,10101,10000,10000,10000,00111,10000,00111,10000,00111,11001,00101,10000,11001,00010,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
0.802,0.299,0.615,00000,10000,10000,01110,10000,10000,10000,01110,10000,10101,10000,00101,10000,01001,10110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.715,0.898,1.314,00000,10000,00111,10000,01110,01110,10000,10000,10000,10000,10000,11001,00001,10000,10000,01110,10000,10101,01001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.721,1.421,1.454,00000,10110,10000,00111,10000,00111,10000,01110,00110,10000,10000,10000,10000,10101,10000,11001,00101,00111,11001,10101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.416,2.693,2.582,00000,10110,00111,01110,10000,10110,10000,10101,10000,00101,10000,01001,10000,00111,10000,00111,10000,00111,11001,00101,01101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.898,1.047,1.804,00000,10000,10101,10000,10000,10000,10000,10000,00111,10000,00111,10101,00111,11001,00101,10000,10000,10000,11001,00010,11001,00111,11100,11101,11101,11101,11101,11101,11101,11101,11101
0.888,0.449,0.699,00000,10101,10000,10000,10000,11001,11001,10000,00111,10100,10000,01000,11001,01110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.061,0.748,1.692,00000,10000,10000,00101,10000,01001,10101,01110,10000,10000,10000,10000,00011,10000,10101,10000,10000,10000,10000,11001,01110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.553,1.197,1.761,00000,10000,10000,00111,01110,01000,10101,10000,00101,10000,01001,10000,10000,01110,10000,10000,10000,10000,10000,00101,10000,01001,10110,11100,11101,11101,11101,11101,11101,11101,11101
2.553,1.496,1.566,00000,10000,10000,10000,10000,00111,10000,01110,10000,10000,00111,10000,00111,10000,00111,10000,11001,00101,01000,11001,10110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.888,1.795,1.719,00000,10000,00111,10000,00111,10000,01110,01111,10000,01000,10000,10000,10101,11001,01110,00111,10000,00111,10000,11001,10110,00111,11001,00011,11100,11101,11101,11101,11101,11101,11101
1.695,0.972,1.006,00000,10000,00111,00111,01110,11001,10000,10101,10000,00111,10000,00111,10000,00111,11001,00101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.69,0.972,0.956,00000,10101,10000,10000,00111,10000,00111,10000,00111,11001,00101,10001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.573,1.272,1.71,00000,10101,10000,01000,10000,01110,10000,10110,00111,10000,01110,10000,10001,00111,10000,00111,10000,11001,00001,01000,11001,10101,11100,11101,11101,11101,11101,11101,11101,11101,11101
2.02,1.496,1.437,00000,10101,10000,10000,00111,01110,10000,10001,10000,00111,10000,00111,11001,00001,10001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.771,0.673,1.301,00000,10000,10000,10000,10000,10000,01110,01111,10000,01000,10000,10000,10101,11001,01110,10000,10000,11001,10101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.117,0.898,1.327,00000,10000,10110,10000,01000,10110,10000,00111,11001,01110,10000,10101,01110,10000,10000,10000,10000,11001,00001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.198,1.795,1.831,00000,10000,00111,10000,00111,10000,00101,11010,00111,11001,00101,10110,10000,10000,01110,01111,10000,01000,10000,10000,10101,11001,01110,10110,11001,10101,11100,11101,11101,11101,11101
0.69,1.272,1.593,00000,10101,11011,00101,10000,01001,00101,10000,01001,10000,00111,10000,00111,01110,11001,10000,10110,10000,00111,11001,01111,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101
2.619,1.646,3.131,00000,10110,10000,01000,10000,01110,00110,10000,01110,10000,10001,01110,10000,10001,10001,00111,01110,10000,10001,10000,01110,10000,10110,00111,11001,10101,10001,11100,11101,11101,11101
0.173,0.224,1.565,00000,10110,00111,10000,10000,10110,10000,00101,11010,00111,10000,10110,10000,01110,11001,10000,10110,10101,11001,10101,11001,00010,11100,11101,11101,11101,11101,11101,11101,11101,11101
1.655,1.571,1.58,00000,10101,10000,01000,10000,01110,00101,10000,10000,10000,11001,11001,10000,10000,00111,10000,00111,10000,00111,11001,00101,11001,01000,11100,11101,11101,11101,11101,11101,11101,11101
0.284,0.224,1.676,00000,10000,11011,00101,10000,01001,00101,10000,01001,10110,10101,10000,00101,10000,01001,10000,10000,10000,11001,00101,01001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101
0.67,1.272,1.579,00000,10101,10000,10000,00111,10000,00111,01110,00110,11011,01110,10000,10101,00101,10000,01001,01001,10000,00111,11001,00010,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101
