logP,qed,mw,token_0,token_1,token_2,token_3,token_4,token_5,token_6,token_7,token_8,token_9,token_10,token_11,token_12,token_13,token_14,token_15,token_16,token_17,token_18,token_19,token_20,token_21,token_22,token_23,token_24,token_25,token_26,token_27,token_28,token_29,token_30
1.586,1.272,1.703,00000,10110,10000,01000,10000,01110,10000,10111,00111,10000,01110,10000,10001,00111,10000,00111,10000,11010,00001,01000,11010,10110,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.103,1.047,1.6,00000,10110,10000,01000,10000,01110,10000,10110,00111,10000,00111,01110,11010,10000,01001,10000,00111,10000,11010,01111,01000,11010,01000,11101,11110,11110,11110,11110,11110,11110,11110
1.697,0.224,1.015,00000,10111,00111,10000,00111,10000,00111,10000,00111,10000,00111,11010,00101,10111,11010,00010,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.133,0.972,1.558,00000,10110,00011,10000,00111,10000,00111,10110,00111,01110,10000,10110,10110,00111,01110,10000,10110,10000,11010,01111,00111,11010,10110,11101,11110,11110,11110,11110,11110,11110,11110
1.193,0.748,1.21,00000,10110,10000,01000,10000,01110,10000,10110,00111,10000,00111,10000,00111,10000,11010,00101,01000,11010,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.581,1.72,2.307,00000,10110,10000,01000,10000,01110,10000,10110,00111,10000,00111,01110,10000,01101,10000,00111,10000,11010,00001,01000,11010,10110,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.415,0.972,1.419,00000,10000,10000,00111,10000,00111,10110,00111,01110,10000,10110,10110,00111,01110,10000,10111,10000,11010,01111,00111,11010,10110,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.455,0.374,1.488,00000,10000,10000,00101,10000,01001,10111,10000,00111,10000,00111,10000,00111,11010,00101,10000,00101,10000,01001,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.717,0.598,1.753,00000,10111,10000,01000,10000,01000,10000,00111,11010,00101,10000,10000,00111,10000,00111,10000,00111,11010,00101,10110,11010,00010,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.908,2.02,2.786,00000,10110,10000,01000,10000,01110,10000,10110,00111,10000,01110,10000,10001,00111,01110,10000,01101,10000,00111,10000,11010,01111,01000,11010,01000,11101,11110,11110,11110,11110,11110
1.052,0.673,1.224,00000,10110,10000,01000,10000,00111,10000,00111,10000,00111,11010,00101,10000,00101,10000,01001,10101,11010,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.405,0.823,1.001,00000,10110,10000,01000,10000,01000,10000,00111,10000,00111,10000,00111,11010,00010,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.349,0.972,1.405,00000,10000,10000,00111,10000,00111,10000,01000,10000,01110,10000,10110,01000,10000,01110,10000,10110,00111,11010,10110,11010,01111,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.379,0.449,0.849,00000,10000,00111,10000,00111,10000,00101,11011,00111,11010,00101,10000,10110,10000,10110,11010,00001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
0.987,0.0,1.419,00000,10110,10000,00111,10000,00111,10110,00111,01110,10000,10110,10110,00111,01110,10000,10110,10000,11010,01111,00111,11010,10110,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.344,0.823,0.903,00000,10111,00111,01110,10000,10111,10000,00111,10000,00111,10000,00111,11010,00101,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.188,1.646,1.461,00000,10000,10000,00101,10000,01001,10110,10000,10000,00111,10000,00111,10000,01110,11010,10000,10110,00111,11010,01111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.193,0.673,0.667,00000,10110,10000,00101,10000,01001,10000,00111,10000,00111,10000,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
0.921,0.748,1.614,00000,10110,10000,10000,00111,10000,00111,10110,00111,01110,10000,10110,10110,00111,01110,10000,10110,10000,11010,01111,00111,11010,10110,11101,11110,11110,11110,11110,11110,11110,11110
1.525,1.272,1.689,00000,10110,10000,01000,10000,01110,10000,10110,00111,10000,00111,01110,10000,10001,10000,00111,10000,11010,00001,01000,11010,10110,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.767,1.87,1.586,00000,10111,10000,00111,10000,01110,00010,10110,10000,00111,10000,00111,10000,00111,11010,00101,01000,10000,01000,11010,01000,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.687,0.449,1.558,00000,10111,10000,10101,10000,01000,10000,01000,10000,00111,10000,00111,10000,00111,11010,00101,10000,01011,01000,11010,00110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.244,0.898,1.475,00000,10000,10000,10000,10000,10000,01000,10000,01110,10000,10110,01000,10000,01110,10000,10111,00111,11010,01111,10000,11010,10110,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.259,0.748,1.224,00000,10110,10000,01000,10000,01110,10000,10111,01000,10000,00111,10000,00111,10000,00111,11010,10111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.118,0.673,1.28,00000,10110,10000,01000,10000,01110,10000,10111,00111,10000,00101,11011,01000,11010,00001,10000,10000,10000,10000,11010,00001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.259,0.748,1.015,00000,10111,00111,10101,10000,01000,10000,00111,10000,00111,10000,00111,11010,00010,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.5,0.449,1.153,00000,10000,10110,01110,11011,10000,10000,10001,10000,10000,10001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.525,1.272,1.689,00000,10110,10000,01000,10000,01110,10000,10110,00111,10000,01110,10000,10001,00111,10000,00111,10000,11010,00001,01000,11010,10110,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.314,0.449,1.898,00000,10110,10000,01000,10000,01110,10000,10110,00111,10000,01110,10000,10001,00111,01110,10000,10110,10000,00111,10000,11010,01111,01000,11010,01000,11101,11110,11110,11110,11110,11110
1.017,0.15,0.528,00000,10000,00111,10000,10000,11010,11010,10000,10000,01110,10000,10110,01001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.727,0.898,1.308,00000,10000,00111,10000,01110,01110,10000,10000,10000,10000,10000,11010,00001,10000,10000,01110,10000,10110,01001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.727,0.898,1.308,00000,10000,00111,10000,01110,01110,10000,10000,10000,10000,10000,11010,00001,10000,10000,01110,10000,10110,01001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.571,1.646,3.07,00000,10111,10000,10101,10000,01110,10000,01101,01000,10000,01000,10110,00111,01110,10000,01101,10000,01011,10111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
0.77,0.972,1.571,00000,10111,00111,01110,10000,10111,10000,10000,10000,10000,10000,01110,11011,10111,11010,01110,10000,11010,00001,10000,00101,10000,01001,10111,11101,11110,11110,11110,11110,11110,11110
1.51,1.795,1.893,00000,10000,10000,01110,10000,10000,10110,10000,10000,01110,10000,10111,10000,10111,10000,00111,10000,00111,10000,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.183,1.047,1.973,00000,10111,10000,10101,10000,01110,10000,01101,01000,10000,01000,10110,00111,10000,01011,00010,11010,01110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.364,0.449,1.92,00000,10000,10000,01110,10000,10000,10110,10000,10000,01110,10000,10111,10000,00111,10000,00111,01110,10000,10111,10000,01110,10000,10111,00111,11010,01111,11101,11110,11110,11110,11110
1.133,0.075,1.892,00000,10111,10000,00111,10000,00111,01110,10110,10000,01110,10000,10111,10000,10000,10000,10110,10000,11010,00001,10000,00111,11010,01000,10111,11101,11110,11110,11110,11110,11110,11110
1.641,1.272,1.628,00000,10000,10000,10101,10000,00111,10000,00111,01110,10000,10111,10000,00111,11010,00001,10000,01011,00010,10000,10000,10110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.178,0.598,1.697,00000,10111,10000,00111,10000,00111,01110,00110,10000,10000,10110,10000,10000,10111,11010,00101,10000,00111,11010,10110,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.797,2.244,1.823,00000,10000,10111,10000,00111,10000,00111,10101,10000,01110,10000,10000,00111,01110,11011,10000,10000,10110,10000,11010,00110,00111,11010,01000,11101,11110,11110,11110,11110,11110,11110
2.094,2.319,1.796,00000,10000,10000,10101,10000,00111,10000,00111,10000,00111,11010,00101,10000,01011,00110,10000,10000,10110,01110,10000,10000,10000,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.888,2.02,1.809,00000,10110,00011,10000,10000,10000,10000,00111,10000,00111,01110,00101,10000,00111,11010,00101,10111,10000,10000,10111,11010,01111,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.415,1.346,1.809,00000,10000,10000,10000,10110,01110,00010,10000,10000,00111,10000,00111,10000,00111,11010,00101,10000,00101,10000,01001,10000,11010,01000,01001,11101,11110,11110,11110,11110,11110,11110
1.294,1.122,1.614,00000,10111,00111,10000,10000,10110,01110,00010,10000,10000,00111,10000,00111,10000,00111,11010,00101,10000,11010,10110,01001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.153,0.898,1.851,00000,10111,00111,10000,10000,10000,10110,11010,01110,10000,10000,00011,10000,10110,10000,10000,10000,10000,11010,01110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.379,1.496,1.656,00000,10000,10000,10000,10000,10000,10000,01000,10000,01110,10000,10110,01000,10000,01110,10000,10110,00111,11010,01111,10000,11010,10110,11101,11110,11110,11110,11110,11110,11110,11110
1.943,1.87,1.461,00000,10000,10000,10000,10000,00111,01110,10000,10111,10000,00111,10000,00111,11010,00001,10000,10000,10111,11010,01110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.833,1.496,1.433,00000,10000,00111,10000,10000,00111,01110,10000,10111,10000,00111,10000,00111,11010,00001,10000,10000,10111,11010,01110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.099,2.094,1.656,00000,10000,10000,10000,10000,00111,10000,00111,01110,00110,10000,01110,10000,10000,00111,11010,00001,10111,10000,10000,10111,11010,00110,11101,11110,11110,11110,11110,11110,11110,11110
1.626,2.842,2.766,00000,10000,10000,01110,00011,10110,10000,00101,10000,01001,10000,00111,10000,00111,10000,00111,11010,00101,01101,10000,00101,10000,01001,10111,11101,11110,11110,11110,11110,11110,11110
1.425,1.945,1.684,00000,10111,10000,10000,10000,10000,00111,10000,00111,01110,00101,10000,00111,11010,00101,10111,10000,10000,10111,11010,01111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
0.75,0.524,1.016,00000,10000,10000,01110,10000,10111,10000,10000,10000,10000,01110,11010,10000,10111,10111,11010,00001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.641,2.02,1.628,00000,10000,10111,10000,00111,10000,00111,10101,10000,00111,01110,11011,10000,10000,10110,10000,11010,01111,00111,11010,10110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.485,1.122,1.433,00000,10110,10000,10000,10000,00111,10101,10000,00111,10000,00111,01110,10000,10111,10000,00111,11010,00010,11010,00001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.943,1.87,1.461,00000,10000,10000,10000,10000,00111,10000,00111,01110,00101,10000,00111,11010,00101,10111,10000,10000,10111,11010,01111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.326,2.842,2.558,00000,10000,10000,10000,10000,00111,10000,00111,01110,00110,10000,01110,10000,01101,00111,11010,00001,10111,10000,10000,10111,11010,00110,11101,11110,11110,11110,11110,11110,11110,11110
0.876,0.748,1.544,00000,10000,10000,10000,01110,11010,10000,10000,10000,00101,10000,01001,10110,10000,00101,10000,01001,10110,10000,11010,00010,01001,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.264,1.272,1.238,00000,10111,00111,10000,10000,10110,01110,00110,10000,00111,10000,00111,10000,00111,11010,00101,10110,11010,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.029,1.646,1.461,00000,10000,10000,01110,10000,10000,10000,00111,10000,00111,01110,00101,10000,00111,11010,00101,10111,10000,10000,10111,11010,01111,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.984,1.72,1.628,00000,10000,00111,10000,10000,00111,10000,00111,01110,00110,10000,01110,10000,10000,00111,11010,00001,10111,10000,10000,10111,11010,00110,11101,11110,11110,11110,11110,11110,11110,11110
1.43,2.693,2.571,00000,10111,00111,01110,10000,10111,10000,10110,10000,00101,10000,01001,10000,00111,10000,00111,10000,00111,11010,00101,01101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.115,1.346,1.656,00000,10000,10000,01110,10000,10000,01110,10000,10000,10000,00111,01110,10000,10111,10000,00111,10000,00111,11010,00001,10000,10000,10111,11010,01110,11101,11110,11110,11110,11110,11110
1.465,0.598,0.876,00000,10111,10000,00111,10000,00111,10000,00101,11011,00111,11010,00101,10000,10000,10111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.833,1.496,1.433,00000,10000,00111,10000,10000,00111,10000,00111,01110,00101,10000,00111,11010,00101,10111,10000,10000,10111,11010,01111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.193,1.346,1.934,00000,10000,10000,10000,01110,10000,10000,10000,01110,11010,10000,10000,10000,00101,10000,01001,10110,10000,00101,10000,01001,10110,10000,11010,00010,01001,11101,11110,11110,11110,11110
1.082,0.224,1.906,00000,10000,00111,10000,10000,01110,00101,10000,01110,10000,10000,10000,10000,00101,10000,01001,10110,10000,00101,10000,01001,10110,10000,11010,10111,01001,11101,11110,11110,11110,11110
1.047,1.197,1.739,00000,10000,10000,10000,01110,11010,10000,10000,10000,00101,10000,01001,10110,10000,00101,10000,01001,10110,01110,10000,10000,10000,11010,10111,01001,11101,11110,11110,11110,11110,11110
1.042,0.15,1.878,00000,10000,00111,10000,10000,01110,11011,10000,10000,00111,10000,00101,10000,01001,10110,10000,00101,10000,01001,10110,10000,11010,10111,01001,11101,11110,11110,11110,11110,11110,11110
1.037,0.15,1.933,00000,10000,10111,10000,00111,10000,00101,10111,00111,10000,00101,10000,01001,10000,00101,10000,01001,10111,10111,10000,01110,10000,10111,00111,11010,01000,11101,11110,11110,11110,11110
1.289,0.524,1.572,00000,10111,10000,00111,10110,01000,10000,01000,10000,00111,10000,00111,10000,00111,11010,00101,10110,11010,01000,11010,00110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.445,0.673,1.767,00000,10000,10000,10110,01000,10000,01000,10000,00111,10000,00111,10000,00111,11010,00101,10110,11010,00110,10000,01011,01000,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.425,1.945,1.684,00000,10111,10000,10000,10000,10000,00111,01110,10000,10111,10000,00111,10000,00111,11010,00001,10000,10000,10111,11010,01110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.475,1.945,1.906,00000,10000,10111,10000,10000,10111,10000,00111,10000,00111,01110,00101,10000,00111,11010,00101,10111,10000,10000,10111,11010,01111,11101,11110,11110,11110,11110,11110,11110,11110,11110
2.115,1.346,1.656,00000,10000,10000,01110,10000,10000,01110,10000,10000,10000,00111,10000,00111,01110,00101,10000,00111,11010,00101,10111,10000,10000,10111,11010,01111,11101,11110,11110,11110,11110,11110
2.235,1.72,1.907,00000,10000,10000,10000,10000,10000,10000,10000,10000,00111,10000,01110,10000,10111,00111,10000,00101,10000,01001,10111,11010,01111,11101,11110,11110,11110,11110,11110,11110,11110,11110
2.059,2.02,1.879,00000,10000,10000,10000,10000,10111,10000,00111,10000,00111,01110,00101,10000,00111,11010,00101,10111,10000,10000,10111,11010,01111,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.626,2.842,2.766,00000,10000,10000,01110,00011,10110,10000,00101,10000,01001,10000,00111,10000,00111,10000,00111,11010,00101,01101,10000,00101,10000,01001,10111,11101,11110,11110,11110,11110,11110,11110
0.841,1.346,1.962,00000,10000,10000,00101,10000,01001,10110,11100,00101,10000,01001,00101,10000,01001,10000,00111,10000,00111,01110,10000,10110,10000,00111,11010,00001,11101,11110,11110,11110,11110,11110
1.863,2.244,1.684,00000,10000,10000,10000,10111,10000,00111,10000,00111,01110,00101,10000,00111,11010,00101,10111,10000,10000,10111,11010,01111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.012,0.972,1.447,00000,10000,10110,01110,10000,10000,10000,01000,10000,01000,10000,00111,11010,00101,10110,00111,10110,11010,01110,10000,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.843,1.72,1.517,00000,10000,10000,10000,10000,10000,10000,00111,10000,01110,10000,10111,00111,10000,00101,10000,01001,10111,11010,01111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.47,0.823,1.211,00000,10110,10000,01000,10000,10000,10000,10000,00111,10000,00111,10000,00111,11010,00101,11010,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.666,1.047,1.406,00000,10000,10000,01110,10000,10000,10000,10000,00111,10000,00111,10000,00111,11010,00101,10000,01110,10000,10110,01000,11010,10110,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.666,1.571,1.573,00000,10110,10000,01000,10000,01110,00101,10000,10000,10000,11010,11010,10000,10000,00111,10000,00111,10000,00111,11010,00101,11010,01000,11101,11110,11110,11110,11110,11110,11110,11110
1.274,0.598,1.35,00000,10000,00011,10000,10000,10000,00111,10000,00111,10000,00111,11010,00101,10000,01110,10000,10110,01000,11010,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.47,0.823,1.211,00000,10000,10000,10000,10000,00111,10000,00111,10000,00111,11010,00101,10000,01110,10000,10110,01000,11010,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.274,0.598,1.016,00000,10110,10000,01000,10000,10000,10000,00111,10000,00111,10000,00111,11010,00101,11010,00010,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.163,1.571,1.962,00000,10000,10000,10000,10000,10000,01110,10000,10000,01110,11011,10111,11010,00101,10000,01110,00101,10000,00101,10000,01001,10111,10000,11010,10111,10000,00101,10000,01001,10111,11101
